	class	excl	len	neg_em	neg_sm	pos_em	pos_sm	quest	text
8031	1	0	9	0	0	0	2	1	 сильна сильнаа  это не   уродско   это необычно и классно   мнее   ятибяобажаю  это мимими проста   
8032	1	2	8	0	0	0	0	0	 с днем рождения  сергей  даёшь каждый день рождения премьеру     
8033	1	0	7	0	0	0	1	0	моя логика  ну и что  что он не мой  все равно никто не имеет права к нему приближаться    
8034	1	0	4	0	0	0	2	0	    ахахаха это наши писюльки  dd
8035	1	0	4	0	0	0	0	0	я очень люблю  когда одна пара  
8036	1	0	6	0	0	0	1	0	надеюсь  вы не боитесь грозы       instantfollowback  ff ru
8037	1	0	9	0	0	0	0	1	   умираю  шоле  глаз в последние несколько дней дёргаться стал   не всегда  но часто   
8038	1	0	3	0	0	0	0	0	 ахаха я представляю как это было  ахахах
8039	1	0	13	0	0	0	0	0	мы с машкой познакомились в москве в две тысячи мохнатом году  поговорив на ночь глядя  поняли  что мы по прежнему дуры  
8040	1	0	6	0	0	0	1	0	ещё одна сочинялка по английскому успешно написана  d
8041	1	0	4	0	0	0	1	0	не знал  что их еще выпускают        team followback
8042	1	0	10	0	0	0	0	0	 мы кстати делали одну тему с билетами  щас в лс напишу   может вам поможет на зачетах 
8043	1	0	14	0	0	0	0	0	хах  все на работе сегодня будут пороть на др начальника  значит все с утра будут болеть и на работу можно не ехать завтра   
8044	1	0	8	0	0	0	2	0	 а я думала  что классику уже никто не читает        уважение иреспект тебе   саша    
8045	1	0	8	0	0	0	1	0	 как сказал бы килла ака министр сия  с днярой  димас  не болей   
8046	1	0	3	0	0	0	2	0	    ну наверное  я статистику не веду  d
8047	1	0	10	0	0	0	1	0	знала бы что сегодня будем тянуть витуху в новую комнату  взяла бы на работу котэ   
8048	1	0	6	0	0	0	0	0	"
такая группа классная    вся инфа об олечке      "
8049	1	0	2	0	0	0	1	1	 гамбургер    или как его там      для любителей   
8050	1	0	3	0	0	0	1	0	    бля  ну ты ваниль   цени   
8051	1	3	6	0	0	0	0	0	   а за окном снег     так бы и сидела вечно смотря в окно    
8052	1	0	7	0	0	0	0	0	 в первый раз вижу  чтобы   мульта выделяли восклицательным знаком  ахазазазадпа         
8053	1	0	8	0	0	0	0	0	ладно  не буду больше о грустном  сегодня день рождения у моей зоечки   
8054	1	0	12	0	0	0	1	0	   в еще меня очень веселят те  кто впадает в эту   депрессию   но кемов начали слушать после распада ddd это верх ебланства
8055	1	3	6	0	0	0	0	0	чему бы грабли не учили  а сердце верит в чудеса         
8056	1	0	8	0	0	0	1	0	девчонка за кадром ржет как может аахахах еще бы  такое видео неимоверно крутое    
8057	1	0	5	0	0	0	1	0	гуляем по рождественской ярмарке и пьём глинтвейн   
8058	1	0	8	0	0	0	1	0	руслан  фазлыев на  вещает про то как правильно стартапить  смотреть сейчас без смс и регистрации   
8059	1	0	10	0	0	0	1	0	   а да совсем забыл сказать    в windows phone   не будет плиток и такого интерфейса  а так долго убеждали в его величии   
8060	1	0	5	0	0	0	0	0	оказывается ночью тресло и был грозец  а я все проспал   
8061	1	0	8	0	0	0	0	0	как можно отредактировать сократить сочинение  которое сам же и написал  оно же идеально  ахах
8062	1	4	9	0	0	0	1	0	день поцелуев   а я только узнал   надо когонить поцеловать   для начала чмоки всех девушек жуйка  
8063	1	0	3	0	0	0	1	0	    ну всё  тогда буду милой 
8064	1	1	7	0	0	0	0	0	  доброе утро москва  любите друг друга      еленакрыгина 
8065	1	0	10	0	0	0	1	0	 можно просто не ложиться спать или как вариант уснуть в душе и поставить таймер с холодной водой на        
8066	1	0	6	0	0	0	0	0	 я в общем жду твоих ответов на интересующие меня вопросы    
8067	1	0	7	0	0	0	1	0	заебался не спать  простите мне моц французский  пойду спать   
8068	1	0	5	0	0	0	0	1	 да ладно  я замуж уйду  тоже в шоке будешь  
8069	1	0	7	0	0	0	1	0	новый год приходит       друзья суббота новый год 
8070	1	0	9	0	0	0	0	0	 ты прям наша мама чоли   теплы твои слова и душу греют 
8071	1	0	1	0	0	0	0	0	   ахахаха   
8072	1	0	5	0	0	0	1	0	    ешь тут  не то во дворе тебя затопчут  а то и зарежут       follow
8073	1	1	4	0	0	0	1	0	 я и не фоткаюсь  я старые заливаю с телефона    
8074	1	0	4	0	0	0	0	0	так прикалывает  когда из меня пытаются дуру сделать     
8075	1	0	4	0	0	0	1	1	 мм  а когда на большой теннис  спортсмен    
8076	1	0	10	0	0	0	0	0	хм  надо же   сегодня на почту грохнулся ключик от  heartstone спасибо   blizzard будем оценивать  
8077	1	0	6	0	0	0	1	0	получил приглашение на  отправлял запрос где то полгода назад    
8078	1	0	14	0	0	0	1	0	нашей имениннице подарили золотую накопительную карту  после накопления определенной суммы   лучший ужин за счет ресторана  надо выманить d
8079	1	0	9	0	0	0	0	0	   dino mc     уходи   приятного просмотра и буду очень благодарен за ретвит     
8080	1	0	2	0	0	0	0	0	   яясноо  ну ладно 
8081	1	0	9	0	0	0	0	0	люблю понедельники за то что мои лапочки все в хорошем настроении в машине вечно такой ржач 
8082	1	0	3	0	0	0	0	0	   наконец то началась нормальная зима   
8083	1	0	6	0	0	0	1	1	завтра или послезавтра куплю билет на марсов    ты со мной   
8084	1	0	3	0	0	0	1	0	   вот такие суровые будни    
8085	1	1	4	0	0	0	0	0	 то то она с ним на кастинге села  ясно все стало вдруг 
8086	1	0	6	0	0	0	0	0	 ясно понятно  мы теряем катю она сходит с ума  
8087	1	0	7	0	0	0	1	0	это тот акк  на котором можно писать любую хренотень  потому что всем плевать  ведь почти ничего нет  d
8088	1	0	2	0	0	0	1	0	   ебать я няшка d 
8089	1	0	6	0	0	0	1	0	 очень интересная лекция по  пара где мне не хочется спать  
8090	1	0	9	0	0	0	2	0	 дадад  обязательно сс  я буду ждать  режим хатико  d вдохновения тебе   
8091	1	1	5	0	0	0	2	0	посмотрел   солт    ну и хрень     но джоли нравится    
8092	1	3	11	0	0	0	0	0	асаламу алейкум     просто хочу поблагодарить всех тех кто тут есть  отдельное огромное спасибо администрации      lt     
8093	1	2	8	0	0	0	0	2	хелп   разыскивается максимально блестящая рубашка на новогодний корпоратив   anybody  
8094	1	3	4	0	0	0	0	0	не локтями надо танцевать  а попами  попами        
8095	1	0	10	0	0	0	0	0	к счастью сегодня уже видно  что работают дорожные службы и пробок очень мало по сравнению с тем  что было до этого 
8096	1	0	7	0	0	0	1	0	вроде обновил на      жду пока загрузится  нервничаю немного   
8097	1	0	9	0	0	0	0	0	 пройдемся наверно до смоленской   не хочу кино смотреть два часа   усну просто   
8098	1	0	6	0	0	0	0	0	доброе утро  погода мерзость  но настроение хорошее 
8099	1	0	8	0	0	0	0	0	 а чем еще напугать ребенка который ночью в огород идет бабаешку пристрелить    
8100	1	0	11	0	0	0	1	0	 сонечка с твоим днем тебя  всего тебе самого самого    сегодня отметь хорошо этот праздник  с днем рождения  
8101	1	0	6	0	0	0	1	0	поджигали на химии магний  сработала пожарная сигнализация d
8102	1	0	4	0	0	0	0	0	эта радостная  новогодняя суета    
8103	1	0	13	0	0	0	1	0	трембицкая сегодня скинула меня со стула в столовой и я лежала на полу и ржала до слёз а потом оказалось  что и вся столовая с меня ржала  d
8104	1	1	3	0	0	0	0	1	 я была бы за   ну чо  я прошла тест 
8105	1	1	9	0	0	0	0	0	пришел папа в комнату  столько нежности  всю приобнимал  прицеловал меня  больную  люблю его 
8106	1	5	5	0	0	0	1	0	    mtvstars one direction и выводим  и стораемся       d 
8107	1	0	7	0	0	0	2	0	 да  юн си юн милашка    вот ещё держи няшку    
8108	1	0	4	0	0	0	2	0	 ахах d мне интересна реакция того незнакомца d
8109	1	0	3	0	0	0	0	0	 вообще то  я сказала  что скучно без вас  
8110	1	1	4	0	0	0	0	0	“     ” хахаха    отлично 
8111	1	0	6	0	0	0	1	0	зимаа     пришло время прятать солнышко внутрь себя    
8112	1	0	7	0	0	0	0	0	 у меня ноут не работает   я же тебе вчера звонила по этому поводу
8113	1	0	7	0	0	0	1	0	   какой классный у нас в школе военрук песенки поёт истории рассказывает  
8114	1	0	5	0	0	0	1	0	   армянский коньяк  как водка  идиотина  dd
8115	1	0	12	0	0	0	1	3	дорогой человек  создавший эту картинку  ответь ка мне пожалуйста  сколько ты покурил прежде чем это создать     dd 
8116	1	0	6	0	0	0	0	0	  страну в говнище првратили задолго до этого  и далко не эти люди 
8117	1	0	7	0	0	0	1	0	больше всего я люблю треды  где мне упорото доказывают  что я де неадекватная социопатка    
8118	1	1	9	0	0	0	0	0	 lt дoбрый кот gt  тратата тратата  мы везём с собой меня    здоровье
8119	1	0	7	0	0	0	1	0	моя история микроблогов и статусов это сборник лучших приколов с этого сайта  d
8120	1	0	4	0	0	0	0	0	  ну правильно на самом деле  зачем вас пускать то  
8121	1	0	2	0	0	0	0	0	 когда то это было баней    наверное   
8122	1	0	3	0	0	0	0	0	половина ебала размазано        
8123	1	0	7	0	0	0	0	0	болтаю с какими то левыми чуваками в скупе  весело пиздец 
8124	1	0	4	0	0	0	2	0	    оу  я таки умилился  dd
8125	1	0	18	0	0	0	1	0	 чамайг царай муутай хулхи чапак гэж мэдсэн тул одооноос чамтай ихэмсэг харьцнаа тэглээ ч жиргээнд нэг их таарахгүй байх   
8126	1	0	10	0	0	0	0	0	 я полюбому вспомню  когда оно уже в кинотеатрах пройдет  и буду мирно сраться с бро  под него на кухне 
8127	1	0	6	0	0	0	0	0	 такое желание у каждого бывает  но ты не грустии  ведь все наладится 
8128	1	0	3	0	0	0	1	0	  была бы тут кнопка с лойсом  тыкнул бы  d
8129	1	0	5	0	0	0	0	0	 все равно зимаа  нужно тепло одеваться   
8130	1	0	9	0	0	0	0	1	эко подставка для зонтика  в периоды сухой погоды нужно поливать    оригинальненько     
8131	1	0	6	0	0	0	0	0	сам собрал    теперь могу подрабатывать мебельщиком      верховного совета    
8132	1	0	14	0	0	0	2	0	отомстишь сравняешся с врагом   простишь станешь выше его      ого го  умная мысль пришла в голову d да да и такое бывает d
8133	1	0	5	0	0	0	0	0	 грустная мелонхолия с привкусом ванильного кофе   
8134	1	0	2	0	0	0	1	0	пошлаа зима              
8135	1	0	7	0	0	0	1	0	и в итоге я повалила витю на снег и полностью забросала снегом   
8136	1	0	5	0	0	0	2	2	 что натворил  d бабу то нашел какую нибудт  d
8137	1	0	9	0	0	0	1	0	я рада что поехала  плохо только одно я сильно замерзла надеюсь  я не заболею s
8138	1	0	5	0	0	0	1	0	подогнали тут программку с выезда  коллекция пополняется    
8139	1	0	7	0	0	0	0	0	подарила сестренке конечки  пусть катается мое солнышко 
8140	1	0	4	0	0	0	1	0	 но ты же дива  я не могу не называть тебя дивой  d
8141	1	1	8	0	0	0	1	2	какого черта в   ночи так много народу на улице   спать надо  пары завтра     
8142	1	0	6	0	0	0	0	0	каждый день по картинке    и моя жизнь становится радостней   
8143	1	0	13	0	0	0	0	0	   читаем и ретвитим  “   apps блог  увлекательная пиксель арт аркада ”babushka“ для i os ”
8144	1	0	9	0	0	0	0	0	 хватит о еде  ты же не такая  ох помню я одно свидание    в общем не толстей  
8145	1	0	9	0	0	0	0	0	что бы к каждому приходил такой сантехник домой  какой пришел ко мне  аа это просто аа
8146	1	0	11	0	0	0	0	0	 в основном подругам подарки к новому году  сейчас вк напишу  если хочешь  а то она увидит  а я ей не говорю  что купила  p
8147	1	0	7	0	0	0	0	0	   ученые скрестили гиену с пнем и получили гиенологическое дерево   
8148	1	0	5	0	0	0	0	0	наша фотка со стасіком в стасіка кофті       
8149	1	0	6	0	0	0	0	0	так же спасибо    за то  что смогу поучаствовать в новом и интересном для себя проекте 
8150	1	0	7	0	0	0	0	0	если у вас родится сын вы станете отцом  если дочка папулей   follow
8151	1	0	4	0	0	0	0	0	когда у меня появляется предчувствие чего то хорошего  значит все будет хорошо 
8152	1	0	10	0	0	0	0	0	эдгар успел меня посадить на аэроэкспресс до внуково       киевский вокзал   kievsky rail terminal 
8153	1	0	5	0	0	0	1	0	 ну я же видела эти носки  пошто я опять ржу  dd
8154	1	0	3	0	0	0	2	0	    круто полетала сегодня  
8155	1	0	9	0	0	0	0	0	  наверное у каждой    парочки   девочек у кого то   это моя фраза    я тоже люблю хотеть грустить  
8156	1	0	7	0	0	0	0	0	прилив сил  хочется свернуть горы после таких встреч
8157	1	1	10	0	0	0	0	0	 даа  такой  по сути  простой сюжет  но актёры так хорошо сыграли свои роли  что просто   ах   
8158	1	0	5	0	0	0	0	0	мой мастер потрудился  annaglotovanails ждет в гости    
8159	1	0	7	0	0	0	1	0	что то сегодня резкий сход моих  моих бывших подруг    
8160	1	0	6	0	0	0	0	0	 вот и молодец  а ваши парни школу разгребают от снега  
8161	1	0	13	0	0	0	0	0	   каждый день проверяю исходящие заявки в друзья в вк    вдруг кто то удалил а я как лох у них в подписчиках висеть буду  ид…
8162	1	0	3	0	0	0	0	0	как он лапульки сложил    умора 
8163	1	0	4	0	0	0	1	0	   не знал  что на тытупе можно так вкусно покушать    
8164	1	0	3	0	0	0	0	0	  в общем  много чего можно рассказать как покатались 
8165	1	1	5	0	0	0	0	1	 да    ппц  меня уже тошнит от этих   крючков и закарючек  
8166	1	0	11	0	0	0	0	0	проспала  выбежала из дома и чуть не была сдута ветром в нафиг  пролетающий мимо кусок арматуры намекнул  что   что то ну как то не так      
8167	1	0	5	0	0	0	1	0	удахгүй дүн гарахаар мэдээлэл хийнээ     
8168	1	1	5	0	0	0	1	0	 я не настаиваю    просто говорю   что слышала по громадському
8169	1	0	2	0	0	0	1	0	   ооой  это же яя  d 
8170	1	0	7	0	0	0	0	0	клёво так сразу детство вспомнил поливалки ездят хд   
8171	1	3	5	0	0	0	1	0	   а еще скоро найдут мой бук    жизнь прекрасна    
8172	1	1	3	0	0	0	1	0	да  димочка  счастье   это когда тебя понимают    
8173	1	0	2	0	0	0	1	0	    пусть привыкает   
8174	1	0	5	0	0	0	0	0	 я вообще то в буэнос айрес собралась в не голливудить   
8175	1	3	8	0	0	0	1	0	    я знаю  что ты со мной  благодарна тебе за то  что есть такие хорошие люди  как ты  люблю  
8176	1	0	9	0	0	0	1	0	ахха   человека было а потом вообще   d отличный день в школе только долго как то время шло 
8177	1	0	6	0	0	0	1	0	сегодня украшали класс к  новомугоду было очень весело  
8178	1	3	8	0	0	0	0	0	спасибо  всем за веселый вечер          мечты сбываются        баадина   все будет окай       
8179	1	0	8	0	0	0	1	0	 видимо  это комедия для новогоднего застолья  когда уже мало кто способен следить за сюжетом   
8180	1	1	10	0	0	0	1	0	доброй ночи  лента  пускай вам снятся позитивнае сны  надеюсь  вы все прекрасно выспитесь   
8181	1	2	13	0	0	0	1	0	     с днем рождения  пусть мечты всегда сбываются  счастья  здоровья  море музыки и любви тебе и твоим родным  
8182	1	1	6	0	0	0	0	0	полезные советы  вот незнал про окна чесно слово   
8183	1	0	5	0	0	0	1	0	   собаки  которые очень любят купаться      
8184	1	0	5	0	0	0	0	0	у меня утро начинается не с кофе а с экономической теории 
8185	1	0	8	0	0	0	1	0	посмотрел в окно  увидел дождь  включил плеер и пошел по делам      
8186	1	0	10	0	0	0	1	1	  интересно  сколько тебе успеют вломить  прежде  чем ты его вытащишь  зато можно ошарашить противника   
8187	1	0	11	0	0	0	0	0	я стал дядей   моя единственная родная сестра елена  родила сегодня сына  назвали илюхой    
8188	1	0	5	0	0	0	0	0	какой геройский поступок   снесли памятник ленина   
8189	1	0	6	0	0	0	0	0	сегодня замечательный день   мне не в школу я выступлю и домоой   
8190	1	0	8	0	0	0	2	0	    одно другому не мешает  d будешь мне наркоту продавать  а потом говорить как это плохо
8191	1	0	4	0	0	0	1	0	 да и видимо ещё долго не будет  я ж не в африке какой   
8192	1	0	10	0	0	0	1	0	 почему пропустили  это же не мгновенный процесс    длится где то с середины     го и по моим ощущениям еще не завершен   
8193	1	0	12	0	0	0	0	0	новогоднюю ночь я проведу с пьяной лентой в тви урра всегда хотела посмотреть на ленту в это время ахахаххзах
8194	1	0	1	0	0	0	1	0	настюшка                                           
8195	1	0	6	0	0	0	0	0	 и не за несколько минут  а сек  у вики спроси она знает  d
8196	1	0	5	0	0	0	1	1	так забавно  когда мне говорят   а ты что ли реально slary     dd
8197	1	1	12	0	0	0	0	0	есть такие чуваки которые конкретно просят скинуть всю пояснительную в электр  варианте  так вот   не для вас геморрой выращен  не дам  
8198	1	0	4	0	0	0	1	0	  по моему мириться мы с этим не хотим    
8199	1	0	6	0	0	0	1	0	   моя мобилка не дает мне пройти сквозь металодетектор  палит   
8200	1	0	7	0	0	0	1	0	“   смешная   ”dd мне зато до сих пор не до смеха
8201	1	0	6	0	0	0	0	0	   не раз замечала  что когда ешь с друзьями  еда вкусней становится     
8202	1	0	13	0	0	0	0	2	 рики  рики  рики   давайте мы за уолдена то поболеем  всем же хочется посмотреть по дольше    что ты рики сразу так то не играл  
8203	1	0	6	0	0	0	0	0	 ты же все таки в меде учишься на врача  а не на кого то там нефтяника     
8204	1	0	7	0	0	0	0	0	 я седня видела его в списке топ    брюнетов какой он нафиг брюнет  
8205	1	0	4	0	0	0	1	0	 ахах  надо было передать от меня привет аххах  
8206	1	0	6	0	0	0	0	0	кто то обещал мне драббл по кенбинам  но заболел  намёк понят 
8207	1	0	5	0	0	0	0	1	какой был лучший фильм этого года    хднп наверное  
8208	1	0	6	0	0	0	0	0	вот это я понимаю друг  только увидел сразу написал  приятно 
8209	1	0	5	0	0	0	0	0	 строчки маяковского    из лилички  обожаю это стихотворение 
8210	1	0	5	0	0	0	1	0	уж где где  а тут не ожидалось        при чём в весьма востребованной софтине   
8211	1	0	5	0	0	0	0	0	по диме конечно не скажешь  но нам было весело и хорошо сегодня  
8212	1	0	6	0	0	0	0	0	   если у вас есть старший брат или младшая сестра  то думаю вы меня поймете  
8213	1	0	8	0	0	0	2	1	 будем считать это первым свиданием   я случайно попкорном не громко хрустел    
8214	1	0	6	0	0	0	0	1	все еще ломаете голову над тем  чем порадовать свою половинку в новый год    
8215	1	0	7	0	0	0	1	1	 ахахахахахах художница прям тыы   а я что там говорю жить хочу  d
8216	1	0	2	0	0	0	2	0	    и я тебя очень очень  
8217	1	1	3	0	0	0	0	0	ребятки     увиделись наконец то   belfast 
8218	1	0	7	0	0	0	0	0	 мне так хотелось повеситься что я пошла офигенно накрасилась и пошла фоткаться 
8219	1	0	6	0	0	0	1	0	 если бы н у меня был  денег бы там все равно не было  и я так джареду все отдаю добровольно    
8220	1	0	2	0	0	0	1	0	  он наверняка об этом и мечтает   
8221	1	0	7	0	0	0	0	0	   мы уже выяснили  что неправильно друг друга поняли  у вас всё стабильно 
8222	1	0	7	0	0	0	0	1	 пойти работать барменом и цеплять девчонок направо и налево   
8223	1	0	4	0	0	0	1	0	что происходит  почему все кричат  что том побрился  d
8224	1	1	6	0	0	0	1	0	 насчитала   грамматических и стилистических ошибок и   пунктуационных     шарман 
8225	1	0	4	0	0	0	0	0	новая книжечка    этот запах мм 
8226	1	0	11	0	0	0	0	0	жалко что я щас не могу их обнять и сказать спасибо за все они стали частью моей жизни   без них я уже не смогу  
8227	1	0	10	0	0	0	0	0	 ахаха то есть снять перчатки сложно а носить зимой в кармане дольку мандарина крутяк   
8228	1	1	8	0	0	0	1	0	   были такие романтичные  что над нашей перепиской вконтакте плакало даже збу  …  
8229	1	4	12	0	0	0	0	0	я просто схожу с ума  когда я рядом с тобой  я самая счастливая   крышу сносит просто конкретно     мне это нравится    
8230	1	0	6	0	0	0	1	0	 а это идея  кк    надо у доставки спросить  как долго везут  d
8231	1	0	4	0	0	0	0	0	  хорошего дня и перспективной работы  
8232	1	0	7	0	0	0	1	0	только благодаря таким девушкам чувствуешь всю прелесть наших дорог  
8233	1	1	11	1	0	1	0	0	 np crazy frog   axel f   что вспомнил то  что вспомнил  это же вообще всем раритетам раритет  
8234	1	0	2	0	0	0	1	0	  так в новопассите уже есть спирт   
8235	1	0	11	0	0	0	0	0	как правильно оформить документы для ипотечного кредита     технический паспорт     правоустанавливающие документы     копии документов   
8236	1	0	4	0	0	0	0	0	 я тоже так думала  а щас разговаривать не могу
8237	1	0	4	0	0	0	0	0	мультяшка блиать ахахах   d  webcamtoy 
8238	1	0	4	0	0	0	0	0	 это украина  чего можно ожидать  кроме как много дурного 
8239	1	0	11	0	0	0	0	0	я хочю тебе сказать большое спасибо  очень большое  просто за то что ты понимаешь меня    не стоит благодарности 
8240	1	0	6	0	0	0	1	0	  за хvvхдvvдээ одоо болно битгий тэрсэлдээд бай   
8241	1	1	6	0	0	0	1	0	боже  как же спать охото  кто умеет колдовать  напишите мне  
8242	1	0	7	0	0	0	0	0	и всего одна любимая под окном красивая на зимней резине девятина   
8243	1	0	13	0	0	0	0	0	 чудеса чудесами но реальность  никто не отменял хотя снежинка все таки  одной очаровательной  общей читаемой даме  
8244	1	3	10	0	0	0	0	0	во мне сейчас стоолько нежности ☺️ мне срочно нужно кого нибудь да заобнимать     я сойду с ума сейчас от этого переизбытка      
8245	1	1	4	0	0	0	1	0	 поздравляю  я ландшафтный дизайнер и историк d
8246	1	0	6	0	0	0	1	0	 нет      просто так слушаю песни зубрёнка ааххаха  лол  d была  в     
8247	1	2	7	0	0	0	1	0	  кубиков в   шарик             ой  мужчина  у вас такое спортивное пузо   
8248	1	0	5	0	0	0	1	0	   похоже я щас до завтра зависну на этом сайте   
8249	1	0	6	0	0	0	1	0	 собака бороды не переживай твой хозяин тоже любит тебя   
8250	1	0	8	0	0	0	1	0	  реализация того самого аццкого тетриса из xkcd  один ряд я убрать смог   
8251	1	1	8	0	0	0	0	0	бог хранит детей  дураков и пьяниц  так что мы уж точно выживем     follow
8252	1	0	11	0	0	0	4	0	сегодня были у дорогого тимы на бою по кику  тима меня поразил   первое место   тима ты молодец   
8253	1	0	2	0	0	0	1	0	  а он такой спасибо что пришел   
8254	1	0	5	0	0	0	1	0	всех причастных поздравляю с днем системного администратора   
8255	1	0	6	0	0	0	1	0	ахаха порылась в тлф и нашла много палева о  еще и в скринах  
8256	1	0	10	0	0	0	0	0	сегодня мне приснилось шикарное золотое кольцо  посмотрела в соннике    для замужних   к рождению ребенка     
8257	1	1	6	0	0	0	0	0	у меня мечта  чтобы в москве была полярная ночь   ну хотя бы разочек  
8258	1	0	7	0	0	0	0	0	скоро новый год а подарков нет  нужно думать где и что покупать  
8259	1	0	8	0	0	0	0	0	 чувак эт на болгарском у меня мы с папой ахахаххаа долгая история кароче  
8260	1	0	3	0	0	0	0	0	 и только у анжелы задуманное лицо 
8261	1	0	7	0	0	0	1	0	у нас будут крупные неприятности  если они поймут  что к чему      ff  follow
8262	1	0	9	0	0	0	0	0	 кать  ну мне просто нравится с тобой разговаривать  а согласись я так сразу   все бы и закончилось  а у меня вот  разговор 
8263	1	0	4	0	0	0	0	1	    не знаете  чем украсить елку       точноо
8264	1	0	1	0	0	0	1	0	   обожаю   
8265	1	0	6	0	0	0	0	0	теперь немного празднично в моей комнатушке    деревня универсиады    
8266	1	0	4	0	0	0	0	1	 для того  что бы в гололёд на ногах уверено держаться   
8267	1	0	9	0	0	0	0	1	кто самый умный человек  которого ты знаешь    каждый силён в определённых облостях  
8268	1	1	10	0	0	0	0	0	   я стала охреневшей  гуляю по темноте  ругаюсь с родителями и подсераю их  вот такая жизнь мне уже нравится 
8269	1	0	6	0	0	0	1	0	   мне очень интересно во сколько я сегодня лягу спать  d
8270	1	0	3	0	0	0	1	0	а у нас снова красивый рассвет    
8271	1	0	10	0	0	0	1	0	 фаа    аад оныхон гжэж байдаг юмуу     за суртэй ш д нас бол тоо    
8272	1	0	5	0	0	0	0	0	 ага  жаль  вакансия      года  опоздали   
8273	1	0	3	0	0	0	0	0	   она прекрасна  глаза как блюдца
8274	1	0	15	0	0	0	3	0	катались с горки на линолиуме играли в снежки валялись в снегу  как будто снова в первом классе побывала  всем советую вспомнить детство  
8275	1	0	2	0	0	0	0	0	   вот вам всем   злюка  
8276	1	0	13	0	0	0	1	0	    нет распяли на кресте сына божьего    христа  который был послан на землю чтобы своей кровью   очистить   грех л…
8277	1	0	3	0	0	0	1	0	 ты еще не знаешь с кем связался            
8278	1	1	11	0	0	0	0	0	кто то уходит в субботу в запой  кто то шатается по кабакам и клубам  а я устрою футбольный марафон  три игры на очереди    
8279	1	0	3	0	0	0	0	1	чем украсить ёлку    цветами  
8280	1	0	7	0	0	0	0	0	слушаю ковер  и  на трек джастина тимберлейка holy grail 
8281	1	0	7	0	0	0	0	0	по пацански спрашиваю     какого лешего меня ваши пиары не знают     
8282	1	0	8	0	0	0	1	0	  я про кровь в кавычках имел ввиду  но при ассоциации я и ю поменяются местами  
8283	1	1	6	0	0	0	1	0	ух  давно здесь ничего не пишу    столько всего в жизни происходит    
8284	1	0	4	0	0	0	0	0	   твит для нового читателя    добра♥
8285	1	0	4	0	0	0	1	1	   номер два  кто знает  чье это сообщение    
8286	1	0	4	0	0	0	1	0	   или   класс  а кто именно  понятия не имею   
8287	1	0	7	0	0	0	2	0	как же повезло брату с девушкой  наташка ты золото спасибо за день  
8288	1	5	10	0	0	0	1	0	всем доброго понедельника  начинаем неделю с позитива   красотень вокруг  дарите улыбки      
8289	1	0	6	0	0	0	0	1	 конечно  я там полтора года проучился  ну и как тебе наш корпус 
8290	1	0	10	0	0	0	1	1	и первая проблема  с которой я столкнулся  это выбор   стоит ли предзаказывать the sims   так рано  
8291	1	0	8	0	0	0	1	0	когда в автобусе встречаешься с кем то взглядом  уже не хочешь выходить на своей остановке   
8292	1	0	8	0	0	0	1	0	но даже здесь можно найти позитив  они таки перешли на иврит  о чем их так долго просили сионисты    
8293	1	0	3	0	0	0	0	0	"за тебя не будет  но поможет
и тебе не будет так тяжело "
8294	1	0	4	0	0	0	1	0	   жрать не дал   на работу опоздал     
8295	1	0	2	0	0	0	0	0	  можно организовать клуб 
8296	1	0	8	0	0	0	2	0	 я кщё на биологии  приеду через пол часа домой    тебе в    удобно будет   
8297	1	0	12	0	0	0	1	0	прописал  journal в daemon opts в  etc init d mongodb а то уже достало всю эту магию с mongodb  repair делать   
8298	1	0	9	0	0	0	0	0	 ну вообще да весело  и не скучно просто у друзей есть сын он одноклассник мой поэтому не так скучно 
8299	1	0	5	0	0	0	1	0	поем всю алгебру новый альбом нервов   
8300	1	0	10	0	0	0	0	0	в новом клипе джэси джэя отрубленые бошки куриц и прочиедикие вещи    мафиёё
8301	1	0	7	0	0	0	2	0	а шмарам с класса отдельное спасибо  за хорошее настроение dd    
8302	1	0	6	0	0	0	0	0	волки на луну бросаются  волкам в небо тоже хочется    
8303	1	0	6	0	0	0	1	0	я готовлю хорошо  но редко  по моему  это значит  что я плохо готовлю    
8304	1	0	8	0	0	0	0	0	защибись день провел  днем на парах  потом тренировка была  в баскетбол наиграся       
8305	1	0	8	0	0	0	0	0	кто ж знал  что сегодня у нашей группы английского не будет  и походу на всей этой неделе его не будет  
8306	1	0	7	0	0	0	2	0	пока шла домой встретила еще и дашу d и с ней мы тоже поржали на всю улицу  
8307	1	0	9	0	0	0	0	0	я парень  я не хочу ничего решать  я хочу только пиво  футбол и рок н ролл    
8308	1	0	14	0	0	0	0	0	веселый очень был начальник  когда смеялся мне в глаза  ему набил слегка ебальник и скинул пидара с моста    работа   зло  зарабатывать надо
8309	1	0	8	0	0	0	0	0	отичные препода    пункт был включен недавно  наверное в      году    ок 
8310	1	0	6	0	0	0	0	0	 уфф  это прелэсно не забудьте обсудить эпос греческий   
8311	1	0	9	0	0	0	0	0	счастье   это когда не успела на электричку и спокойно садишься на следующую  потому что знаешь  что препод всегда опаздывает    
8312	1	0	4	0	0	0	2	0	 вы меня удивили    уж сильно привык  его так называть   
8313	1	1	6	0	0	0	0	1	я очень хочу туда  а еще у меня скидка     на двоих  есть желающие 
